ENSG,HUGO,ENST,ENSP,CCDS,form
ENSG00000129757,CDKN1C,ENST00000414822,ENSP00000413720,CCDS7738,PRINCIPAL:3
ENSG00000130592,LSP1,ENST00000311604,ENSP00000308383,CCDS31334,PRINCIPAL:3
ENSG00000130595,TNNT3,ENST00000278317,ENSP00000278317,CCDS7727,PRINCIPAL:3
ENSG00000130598,TNNI2,ENST00000252898,ENSP00000252898,CCDS31333,PRINCIPAL:3
ENSG00000133317,LGALS12,ENST00000394618,ENSP00000378116,CCDS8045,PRINCIPAL:3
ENSG00000133794,ARNTL,ENST00000389707,ENSP00000374357,CCDS31430,PRINCIPAL:3
ENSG00000133816,MICAL2,ENST00000256194,ENSP00000256194,CCDS7809,PRINCIPAL:3
ENSG00000133895,MEN1,ENST00000377313,ENSP00000366530,CCDS8083,PRINCIPAL:3
ENSG00000134802,SLC43A3,ENST00000395124,ENSP00000378556,CCDS7956,PRINCIPAL:3
ENSG00000134940,ACRV1,ENST00000533904,ENSP00000432816,CCDS8460,PRINCIPAL:3
ENSG00000134955,SLC37A2,ENST00000308074,ENSP00000311833,CCDS31714,PRINCIPAL:3
ENSG00000135372,NAT10,ENST00000257829,ENSP00000257829,CCDS7889,PRINCIPAL:3
ENSG00000135387,CAPRIN1,ENST00000532820,ENSP00000434150,CCDS31453,PRINCIPAL:3
ENSG00000137486,ARRB1,ENST00000360025,ENSP00000353124,CCDS31640,PRINCIPAL:3
ENSG00000137491,SLCO2B1,ENST00000289575,ENSP00000289575,CCDS8235,PRINCIPAL:3
ENSG00000137497,NUMA1,ENST00000393695,ENSP00000377298,CCDS31633,PRINCIPAL:3
ENSG00000137501,SYTL2,ENST00000524452,ENSP00000435238,CCDS31649,PRINCIPAL:3
ENSG00000137648,TMPRSS4,ENST00000437212,ENSP00000416037,CCDS31684,PRINCIPAL:3
ENSG00000137656,BUD13,ENST00000260210,ENSP00000260210,CCDS8374,PRINCIPAL:3
ENSG00000137693,YAP1,ENST00000282441,ENSP00000282441,CCDS44716,PRINCIPAL:3
ENSG00000137727,ARHGAP20,ENST00000260283,ENSP00000260283,CCDS31673,PRINCIPAL:3
ENSG00000137747,TMPRSS13,ENST00000524993,ENSP00000434279,CCDS41721,PRINCIPAL:3
ENSG00000137752,CASP1,ENST00000533400,ENSP00000433138,CCDS8330,PRINCIPAL:3
ENSG00000137760,ALKBH8,ENST00000428149,ENSP00000415885,CCDS8337,PRINCIPAL:3
ENSG00000148925,BTBD10,ENST00000278174,ENSP00000278174,CCDS7811,PRINCIPAL:3
ENSG00000149091,DGKZ,ENST00000343674,ENSP00000343065,CCDS7918,PRINCIPAL:3
ENSG00000149179,C11orf49,ENST00000278460,ENSP00000278460,CCDS7925,PRINCIPAL:3
ENSG00000149503,INCENP,ENST00000278849,ENSP00000278849,CCDS31582,PRINCIPAL:3
ENSG00000149532,CPSF7,ENST00000439958,ENSP00000397203,CCDS44620,PRINCIPAL:3
ENSG00000149571,KIRREL3,ENST00000525144,ENSP00000435466,CCDS53723,PRINCIPAL:3
ENSG00000149582,TMEM25,ENST00000313236,ENSP00000315635,CCDS8398,PRINCIPAL:3
ENSG00000149743,TRPT1,ENST00000317459,ENSP00000314073,CCDS31595,PRINCIPAL:3
ENSG00000149761,NUDT22,ENST00000279206,ENSP00000279206,CCDS8061,PRINCIPAL:3
ENSG00000150672,DLG2,ENST00000376104,ENSP00000365272,CCDS44690,PRINCIPAL:3
ENSG00000150676,CCDC83,ENST00000280245,ENSP00000280245,CCDS8271,PRINCIPAL:3
ENSG00000150782,IL18,ENST00000528832,ENSP00000434161,CCDS44731,PRINCIPAL:3
ENSG00000151364,KCTD14,ENST00000353172,ENSP00000316482,CCDS8255,PRINCIPAL:3
ENSG00000158636,EMSY,ENST00000334736,ENSP00000334130,CCDS8244,PRINCIPAL:3
ENSG00000160584,SIK3,ENST00000375300,ENSP00000364449,CCDS8379,PRINCIPAL:3
ENSG00000160593,JAML,ENST00000292067,ENSP00000292067,CCDS8391,PRINCIPAL:3
ENSG00000162129,CLPB,ENST00000294053,ENSP00000294053,CCDS8215,PRINCIPAL:3
ENSG00000162302,RPS6KA4,ENST00000334205,ENSP00000333896,CCDS8073,PRINCIPAL:3
ENSG00000165905,LARGE2,ENST00000401752,ENSP00000385235,CCDS31473,PRINCIPAL:3
ENSG00000165973,NELL1,ENST00000357134,ENSP00000349654,CCDS7855,PRINCIPAL:3
ENSG00000166037,CEP57,ENST00000325542,ENSP00000317902,CCDS8304,PRINCIPAL:3
ENSG00000166311,SMPD1,ENST00000527275,ENSP00000435350,CCDS31409,PRINCIPAL:3
ENSG00000166313,APBB1,ENST00000311051,ENSP00000311912,CCDS31410,PRINCIPAL:3
ENSG00000166352,C11orf74,ENST00000446510,ENSP00000403937,CCDS7904,PRINCIPAL:3
ENSG00000166387,PPFIBP2,ENST00000299492,ENSP00000299492,CCDS31419,PRINCIPAL:3
ENSG00000166405,RIC3,ENST00000343202,ENSP00000344904,CCDS7788,PRINCIPAL:3
ENSG00000166407,LMO1,ENST00000335790,ENSP00000338207,CCDS44534,PRINCIPAL:3
ENSG00000166452,AKIP1,ENST00000534147,ENSP00000431331,CCDS7793,PRINCIPAL:3
ENSG00000166478,ZNF143,ENST00000396602,ENSP00000379847,CCDS7799,PRINCIPAL:3
ENSG00000166682,TMPRSS5,ENST00000299882,ENSP00000299882,CCDS44735,PRINCIPAL:3
ENSG00000166833,NAV2,ENST00000349880,ENSP00000309577,CCDS7850,PRINCIPAL:3
ENSG00000166840,GLYATL1,ENST00000300079,ENSP00000300079,CCDS31556,PRINCIPAL:3
ENSG00000166928,MS4A14,ENST00000300187,ENSP00000300187,CCDS31569,PRINCIPAL:3
ENSG00000167792,NDUFV1,ENST00000322776,ENSP00000322450,CCDS8173,PRINCIPAL:3
ENSG00000167799,NUDT8,ENST00000301490,ENSP00000301490,CCDS8174,PRINCIPAL:3
ENSG00000168000,BSCL2,ENST00000421906,ENSP00000413209,CCDS8031,PRINCIPAL:3
ENSG00000168004,HRASLS5,ENST00000301790,ENSP00000301790,CCDS8044,PRINCIPAL:3
ENSG00000168014,C2CD3,ENST00000313663,ENSP00000323339,CCDS31636,PRINCIPAL:3
ENSG00000168056,LTBP3,ENST00000322147,ENSP00000326647,CCDS8103,PRINCIPAL:3
ENSG00000168066,SF1,ENST00000227503,ENSP00000227503,CCDS8081,PRINCIPAL:3
ENSG00000168959,GRM5,ENST00000305432,ENSP00000305905,CCDS8283,PRINCIPAL:3
ENSG00000170959,DCDC1,ENST00000452803,ENSP00000389792,CCDS7872,PRINCIPAL:3
ENSG00000170962,PDGFD,ENST00000302251,ENSP00000302193,CCDS8326,PRINCIPAL:3
ENSG00000171067,C11orf24,ENST00000304271,ENSP00000307264,CCDS8180,PRINCIPAL:3
ENSG00000171204,TMEM126B,ENST00000358867,ENSP00000351737,CCDS8267,PRINCIPAL:3
ENSG00000171533,MAP6,ENST00000304771,ENSP00000307093,CCDS31641,PRINCIPAL:3
ENSG00000172927,MYEOV,ENST00000308946,ENSP00000308330,CCDS8190,PRINCIPAL:3
ENSG00000173039,RELA,ENST00000406246,ENSP00000384273,CCDS31609,PRINCIPAL:3
ENSG00000173113,TRMT112,ENST00000544844,ENSP00000438349,CCDS8068,PRINCIPAL:3
ENSG00000173153,ESRRA,ENST00000405666,ENSP00000384851,CCDS41667,PRINCIPAL:3
ENSG00000173511,VEGFB,ENST00000309422,ENSP00000311127,CCDS8062,PRINCIPAL:3
ENSG00000173715,C11orf80,ENST00000525908,ENSP00000432039,CCDS53664,PRINCIPAL:3
ENSG00000174672,BRSK2,ENST00000308219,ENSP00000310697,CCDS41590,PRINCIPAL:3
ENSG00000174885,NLRP6,ENST00000312165,ENSP00000309767,CCDS7693,PRINCIPAL:3
ENSG00000175505,CLCF1,ENST00000312438,ENSP00000309338,CCDS31617,PRINCIPAL:3
ENSG00000175573,C11orf68,ENST00000449692,ENSP00000409681,CCDS8122,PRINCIPAL:3
ENSG00000177963,RIC8A,ENST00000325207,ENSP00000325941,CCDS7690,PRINCIPAL:3
ENSG00000182985,CADM1,ENST00000452722,ENSP00000395359,CCDS8373,PRINCIPAL:3
ENSG00000183020,AP2A2,ENST00000448903,ENSP00000413234,CCDS44512,PRINCIPAL:3
ENSG00000183644,C11orf88,ENST00000375618,ENSP00000364768,CCDS41713,PRINCIPAL:3
ENSG00000184154,LRTOMT,ENST00000289488,ENSP00000289488,CCDS8208,PRINCIPAL:3
ENSG00000184281,TSSC4,ENST00000451491,ENSP00000411224,CCDS7735,PRINCIPAL:3
ENSG00000184743,ATL3,ENST00000398868,ENSP00000381844,CCDS41663,PRINCIPAL:3
ENSG00000184937,WT1,ENST00000332351,ENSP00000331327,CCDS7878,PRINCIPAL:3
ENSG00000186635,ARAP1,ENST00000334211,ENSP00000335506,CCDS8217,PRINCIPAL:3
ENSG00000186642,PDE2A,ENST00000334456,ENSP00000334910,CCDS8216,PRINCIPAL:3
ENSG00000186652,PRG2,ENST00000311862,ENSP00000312134,CCDS7955,PRINCIPAL:3
ENSG00000187240,DYNC2H1,ENST00000398093,ENSP00000381167,CCDS44717,PRINCIPAL:3
ENSG00000188162,OTOG,ENST00000399397,ENSP00000382329,CCDS59225,PRINCIPAL:3
ENSG00000204381,LAYN,ENST00000375614,ENSP00000364764,CCDS31676,PRINCIPAL:3
ENSG00000204403,CASP12,ENST00000375726,ENSP00000424038,-,PRINCIPAL:3
ENSG00000204979,MS4A13,ENST00000378186,ENSP00000367428,CCDS31571,PRINCIPAL:3
ENSG00000247595,SPTY2D1-AS1,ENST00000542172,ENSP00000489253,-,PRINCIPAL:3
ENSG00000259112,NDUFC2-KCTD14,ENST00000530054,ENSP00000432614,CCDS55780,PRINCIPAL:3
ENSG00000002016,RAD52,ENST00000358495,ENSP00000351284,CCDS8507,PRINCIPAL:3
ENSG00000010295,IFFO1,ENST00000336604,ENSP00000337593,CCDS8550,PRINCIPAL:3
ENSG00000012504,NR1H4,ENST00000548884,ENSP00000448506,CCDS9078,PRINCIPAL:3
ENSG00000017427,IGF1,ENST00000337514,ENSP00000337612,CCDS9091,PRINCIPAL:3
ENSG00000029153,ARNTL2,ENST00000266503,ENSP00000266503,CCDS8712,PRINCIPAL:3
ENSG00000050405,LIMA1,ENST00000341247,ENSP00000340184,CCDS8802,PRINCIPAL:3
ENSG00000050438,SLC4A8,ENST00000453097,ENSP00000405812,CCDS44890,PRINCIPAL:3
ENSG00000052126,PLEKHA5,ENST00000299275,ENSP00000299275,CCDS8682,PRINCIPAL:3
ENSG00000060138,YBX3,ENST00000228251,ENSP00000228251,CCDS8630,PRINCIPAL:3
ENSG00000060237,WNK1,ENST00000315939,ENSP00000313059,CCDS8506,PRINCIPAL:3
ENSG00000060982,BCAT1,ENST00000261192,ENSP00000261192,CCDS44845,PRINCIPAL:3
ENSG00000061273,HDAC7,ENST00000080059,ENSP00000080059,CCDS8756,PRINCIPAL:3
ENSG00000061936,SFSWAP,ENST00000261674,ENSP00000261674,CCDS9273,PRINCIPAL:3
ENSG00000063046,EIF4B,ENST00000262056,ENSP00000262056,CCDS41788,PRINCIPAL:3
ENSG00000067715,SYT1,ENST00000261205,ENSP00000261205,CCDS9017,PRINCIPAL:3
ENSG00000069493,CLEC2D,ENST00000290855,ENSP00000290855,CCDS8602,PRINCIPAL:3
ENSG00000075415,SLC25A3,ENST00000401722,ENSP00000383898,CCDS9065,PRINCIPAL:3
ENSG00000076108,BAZ2A,ENST00000551812,ENSP00000446880,CCDS44924,PRINCIPAL:3
ENSG00000078246,TULP3,ENST00000448120,ENSP00000410051,CCDS8519,PRINCIPAL:3
ENSG00000079337,RAPGEF3,ENST00000405493,ENSP00000384521,CCDS31784,PRINCIPAL:3
ENSG00000082805,ERC1,ENST00000589028,ENSP00000468263,CCDS8508,PRINCIPAL:3
ENSG00000084112,SSH1,ENST00000326495,ENSP00000315713,CCDS9121,PRINCIPAL:3
ENSG00000087494,PTHLH,ENST00000201015,ENSP00000201015,CCDS8715,PRINCIPAL:3
ENSG00000089022,MAPKAPK5,ENST00000550735,ENSP00000449667,CCDS44976,PRINCIPAL:3
ENSG00000089094,KDM2B,ENST00000377071,ENSP00000366271,CCDS41850,PRINCIPAL:3
ENSG00000089127,OAS1,ENST00000445409,ENSP00000388001,CCDS31905,PRINCIPAL:3
ENSG00000089169,RPH3A,ENST00000551052,ENSP00000448297,CCDS31904,PRINCIPAL:3
ENSG00000090975,PITPNM2,ENST00000320201,ENSP00000322218,CCDS9242,PRINCIPAL:3
ENSG00000091039,OSBPL8,ENST00000261183,ENSP00000261183,CCDS31862,PRINCIPAL:3
ENSG00000092841,MYL6,ENST00000548293,ENSP00000448101,CCDS8906,PRINCIPAL:3
ENSG00000110876,SELPLG,ENST00000550948,ENSP00000447752,CCDS31895,PRINCIPAL:3
ENSG00000110911,SLC11A2,ENST00000541174,ENSP00000444542,CCDS8805,PRINCIPAL:3
ENSG00000111247,RAD51AP1,ENST00000352618,ENSP00000309479,CCDS8529,PRINCIPAL:3
ENSG00000111305,GSG1,ENST00000337630,ENSP00000336816,CCDS44835,PRINCIPAL:3
ENSG00000111319,SCNN1A,ENST00000228916,ENSP00000228916,CCDS8543,PRINCIPAL:3
ENSG00000111321,LTBR,ENST00000228918,ENSP00000228918,CCDS8544,PRINCIPAL:3
ENSG00000111335,OAS2,ENST00000342315,ENSP00000342278,CCDS31906,PRINCIPAL:3
ENSG00000111344,RASAL1,ENST00000261729,ENSP00000261729,CCDS9165,PRINCIPAL:3
ENSG00000111450,STX2,ENST00000261653,ENSP00000261653,CCDS9269,PRINCIPAL:3
ENSG00000111642,CHD4,ENST00000357008,ENSP00000349508,CCDS8552,PRINCIPAL:3
ENSG00000111653,ING4,ENST00000341550,ENSP00000343396,CCDS8555,PRINCIPAL:3
ENSG00000111664,GNB3,ENST00000229264,ENSP00000229264,CCDS8564,PRINCIPAL:3
ENSG00000111667,USP5,ENST00000389231,ENSP00000373883,CCDS31733,PRINCIPAL:3
ENSG00000111679,PTPN6,ENST00000399448,ENSP00000382376,CCDS41744,PRINCIPAL:3
ENSG00000118307,CASC1,ENST00000395987,ENSP00000379310,CCDS31759,PRINCIPAL:3
ENSG00000120645,IQSEC3,ENST00000382841,ENSP00000372292,CCDS31725,PRINCIPAL:3
ENSG00000120647,CCDC77,ENST00000239830,ENSP00000239830,CCDS8503,PRINCIPAL:3
ENSG00000122966,CIT,ENST00000261833,ENSP00000261833,CCDS9192,PRINCIPAL:3
ENSG00000123064,DDX54,ENST00000306014,ENSP00000304072,CCDS31907,PRINCIPAL:3
ENSG00000123297,TSFM,ENST00000454289,ENSP00000388330,CCDS8958,PRINCIPAL:3
ENSG00000123329,ARHGAP9,ENST00000393791,ENSP00000377380,CCDS8941,PRINCIPAL:3
ENSG00000134283,PPHLN1,ENST00000395580,ENSP00000378947,CCDS41773,PRINCIPAL:3
ENSG00000134285,FKBP11,ENST00000550765,ENSP00000449751,CCDS8773,PRINCIPAL:3
ENSG00000134532,SOX5,ENST00000546136,ENSP00000437487,CCDS44844,PRINCIPAL:3
ENSG00000135108,FBXO21,ENST00000330622,ENSP00000328187,CCDS9184,PRINCIPAL:3
ENSG00000135409,AMHR2,ENST00000257863,ENSP00000257863,CCDS8858,PRINCIPAL:3
ENSG00000135424,ITGA7,ENST00000257879,ENSP00000257879,CCDS8888,PRINCIPAL:3
ENSG00000135426,TESPA1,ENST00000316577,ENSP00000312679,CCDS44913,PRINCIPAL:3
ENSG00000135439,AGAP2,ENST00000257897,ENSP00000257897,CCDS8951,PRINCIPAL:3
ENSG00000135451,TROAP,ENST00000257909,ENSP00000257909,CCDS8784,PRINCIPAL:3
ENSG00000135469,COQ10A,ENST00000308197,ENSP00000312587,CCDS41796,PRINCIPAL:3
ENSG00000135473,PAN2,ENST00000440411,ENSP00000388231,CCDS8915,PRINCIPAL:3
ENSG00000135655,USP15,ENST00000353364,ENSP00000258123,CCDS8963,PRINCIPAL:3
ENSG00000136051,KIAA1033,ENST00000332180,ENSP00000328062,CCDS41826,PRINCIPAL:3
ENSG00000139200,PIANP,ENST00000320591,ENSP00000317818,CCDS44818,PRINCIPAL:3
ENSG00000139219,COL2A1,ENST00000337299,ENSP00000338213,CCDS8759,PRINCIPAL:3
ENSG00000139624,CERS5,ENST00000317551,ENSP00000325485,CCDS8801,PRINCIPAL:3
ENSG00000139625,MAP3K12,ENST00000267079,ENSP00000267079,CCDS8860,PRINCIPAL:3
ENSG00000139641,ESYT1,ENST00000394048,ENSP00000377612,CCDS8904,PRINCIPAL:3
ENSG00000139644,TMBIM6,ENST00000267115,ENSP00000267115,CCDS31797,PRINCIPAL:3
ENSG00000139697,SBNO1,ENST00000267176,ENSP00000267176,CCDS9246,PRINCIPAL:3
ENSG00000150048,CLEC1A,ENST00000315330,ENSP00000326407,CCDS8612,PRINCIPAL:3
ENSG00000151136,BTBD11,ENST00000280758,ENSP00000280758,CCDS31893,PRINCIPAL:3
ENSG00000151164,RAD9B,ENST00000392672,ENSP00000376440,CCDS9148,PRINCIPAL:3
ENSG00000151490,PTPRO,ENST00000281171,ENSP00000281171,CCDS8675,PRINCIPAL:3
ENSG00000151572,ANO4,ENST00000392979,ENSP00000376705,CCDS31884,PRINCIPAL:3
ENSG00000151746,BICD1,ENST00000281474,ENSP00000281474,CCDS8726,PRINCIPAL:3
ENSG00000152936,LMNTD1,ENST00000282881,ENSP00000282881,CCDS8704,PRINCIPAL:3
ENSG00000153233,PTPRR,ENST00000283228,ENSP00000283228,CCDS8998,PRINCIPAL:3
ENSG00000157895,C12orf43,ENST00000288757,ENSP00000288757,CCDS9210,PRINCIPAL:3
ENSG00000158023,WDR66,ENST00000288912,ENSP00000288912,CCDS41853,PRINCIPAL:3
ENSG00000161791,FMNL3,ENST00000352151,ENSP00000344311,CCDS41780,PRINCIPAL:3
ENSG00000161813,LARP4,ENST00000398473,ENSP00000381490,CCDS41782,PRINCIPAL:3
ENSG00000165685,TMEM52B,ENST00000298530,ENSP00000298530,CCDS8619,PRINCIPAL:3
ENSG00000167767,KRT80,ENST00000394815,ENSP00000378292,CCDS8821,PRINCIPAL:3
ENSG00000168778,TCTN2,ENST00000303372,ENSP00000304941,CCDS9253,PRINCIPAL:3
ENSG00000170581,STAT2,ENST00000314128,ENSP00000315768,CCDS8917,PRINCIPAL:3
ENSG00000170633,RNF34,ENST00000392465,ENSP00000376258,CCDS9221,PRINCIPAL:3
ENSG00000171310,CHST11,ENST00000303694,ENSP00000305725,CCDS9099,PRINCIPAL:3
ENSG00000171681,ATF7IP,ENST00000540793,ENSP00000444589,CCDS8663,PRINCIPAL:3
ENSG00000171840,NINJ2,ENST00000305108,ENSP00000307552,CCDS8505,PRINCIPAL:3
ENSG00000172819,RARG,ENST00000425354,ENSP00000388510,CCDS8850,PRINCIPAL:3
ENSG00000173093,CCDC63,ENST00000308208,ENSP00000312399,CCDS9151,PRINCIPAL:3
ENSG00000173262,SLC2A14,ENST00000396589,ENSP00000379834,CCDS8585,PRINCIPAL:3
ENSG00000173401,GLIPR1L1,ENST00000312442,ENSP00000310770,CCDS9009,PRINCIPAL:3
ENSG00000173598,NUDT4,ENST00000337179,ENSP00000338352,CCDS9044,PRINCIPAL:3
ENSG00000174600,CMKLR1,ENST00000552995,ENSP00000447579,CCDS41829,PRINCIPAL:3
ENSG00000175203,DCTN2,ENST00000548249,ENSP00000447824,CCDS58245,PRINCIPAL:3
ENSG00000177119,ANO6,ENST00000320560,ENSP00000320087,CCDS31782,PRINCIPAL:3
ENSG00000177192,PUS1,ENST00000376649,ENSP00000365837,CCDS9275,PRINCIPAL:3
ENSG00000177575,CD163,ENST00000359156,ENSP00000352071,CCDS8578,PRINCIPAL:3
ENSG00000177675,CD163L1,ENST00000313599,ENSP00000315945,CCDS8577,PRINCIPAL:3
ENSG00000178498,DTX3,ENST00000548198,ENSP00000447873,CCDS41800,PRINCIPAL:3
ENSG00000180481,GLIPR1L2,ENST00000320460,ENSP00000317385,CCDS9010,PRINCIPAL:3
ENSG00000182196,ARL6IP4,ENST00000315580,ENSP00000313422,CCDS31923,PRINCIPAL:3
ENSG00000184293,CLECL1,ENST00000327839,ENSP00000331766,CCDS8603,PRINCIPAL:3
ENSG00000185652,NTF3,ENST00000331010,ENSP00000328738,CCDS8538,PRINCIPAL:3
ENSG00000185664,PMEL,ENST00000548493,ENSP00000447374,CCDS8897,PRINCIPAL:3
ENSG00000185684,EP400NL,ENST00000389560,ENSP00000374211,-,PRINCIPAL:3
ENSG00000196458,ZNF605,ENST00000360187,ENSP00000353314,CCDS31938,PRINCIPAL:3
ENSG00000196510,ANAPC7,ENST00000455511,ENSP00000394394,CCDS9145,PRINCIPAL:3
ENSG00000197111,PCBP2,ENST00000546463,ENSP00000448762,CCDS8859,PRINCIPAL:3
ENSG00000198270,TMEM116,ENST00000550831,ENSP00000450377,CCDS9157,PRINCIPAL:3
ENSG00000198324,FAM109A,ENST00000548163,ENSP00000449994,CCDS9152,PRINCIPAL:3
ENSG00000205352,PRR13,ENST00000379786,ENSP00000369112,CCDS31811,PRINCIPAL:3
ENSG00000205810,KLRC3,ENST00000381903,ENSP00000371328,CCDS31744,PRINCIPAL:3
ENSG00000214215,C12orf74,ENST00000397833,ENSP00000380933,CCDS41819,PRINCIPAL:3
ENSG00000041515,MYO16,ENST00000357550,ENSP00000350160,CCDS32008,PRINCIPAL:3
ENSG00000102445,RUBCNL,ENST00000389908,ENSP00000374558,CCDS31970,PRINCIPAL:3
ENSG00000102524,TNFSF13B,ENST00000375887,ENSP00000365048,CCDS9509,PRINCIPAL:3
ENSG00000102572,STK24,ENST00000376547,ENSP00000365730,CCDS9488,PRINCIPAL:3
ENSG00000102710,SUPT20H,ENST00000356185,ENSP00000348512,CCDS9362,PRINCIPAL:3
ENSG00000120693,SMAD9,ENST00000350148,ENSP00000239885,CCDS9360,PRINCIPAL:3
ENSG00000123191,ATP7B,ENST00000242839,ENSP00000242839,CCDS41892,PRINCIPAL:3
ENSG00000126217,MCF2L,ENST00000375604,ENSP00000364754,CCDS9527,PRINCIPAL:3
ENSG00000126231,PROZ,ENST00000375547,ENSP00000364697,CCDS9531,PRINCIPAL:3
ENSG00000132938,MTUS2,ENST00000380808,ENSP00000370186,CCDS41874,PRINCIPAL:3
ENSG00000132958,TPTE2,ENST00000255310,ENSP00000255310,CCDS9285,PRINCIPAL:3
ENSG00000133106,EPSTI1,ENST00000313624,ENSP00000318643,CCDS9387,PRINCIPAL:3
ENSG00000133110,POSTN,ENST00000379747,ENSP00000369071,CCDS9364,PRINCIPAL:3
ENSG00000133115,STOML3,ENST00000379631,ENSP00000368952,CCDS9367,PRINCIPAL:3
ENSG00000136108,CKAP2,ENST00000258607,ENSP00000258607,CCDS9435,PRINCIPAL:3
ENSG00000136110,LECT1,ENST00000377962,ENSP00000367198,CCDS9437,PRINCIPAL:3
ENSG00000136111,TBC1D4,ENST00000377636,ENSP00000366863,CCDS41901,PRINCIPAL:3
ENSG00000136122,BORA,ENST00000390667,ENSP00000375082,CCDS9446,PRINCIPAL:3
ENSG00000136141,LRCH1,ENST00000389798,ENSP00000374448,CCDS31972,PRINCIPAL:3
ENSG00000136146,MED4,ENST00000258648,ENSP00000258648,CCDS9408,PRINCIPAL:3
ENSG00000136147,PHF11,ENST00000378319,ENSP00000367570,CCDS31975,PRINCIPAL:3
ENSG00000136169,SETDB2,ENST00000354234,ENSP00000346175,CCDS9417,PRINCIPAL:3
ENSG00000139496,NUP58,ENST00000381736,ENSP00000371155,CCDS9314,PRINCIPAL:3
ENSG00000139508,SLC46A3,ENST00000266943,ENSP00000266943,CCDS9332,PRINCIPAL:3
ENSG00000139734,DIAPH3,ENST00000400324,ENSP00000383178,CCDS41898,PRINCIPAL:3
ENSG00000139737,SLAIN1,ENST00000358679,ENSP00000351507,CCDS9460,PRINCIPAL:3
ENSG00000139746,RBM26,ENST00000267229,ENSP00000267229,CCDS9462,PRINCIPAL:3
ENSG00000139835,GRTP1,ENST00000375431,ENSP00000364580,CCDS9534,PRINCIPAL:3
ENSG00000165416,SUGT1,ENST00000310528,ENSP00000308067,CCDS9436,PRINCIPAL:3
ENSG00000165480,SKA3,ENST00000314759,ENSP00000319417,CCDS31946,PRINCIPAL:3
ENSG00000174015,SPERT,ENST00000310521,ENSP00000309189,CCDS9399,PRINCIPAL:3
ENSG00000180776,ZDHHC20,ENST00000382466,ENSP00000371905,CCDS45017,PRINCIPAL:3
ENSG00000182346,DAOA,ENST00000375936,ENSP00000365103,CCDS41905,PRINCIPAL:3
ENSG00000182957,SPATA13,ENST00000382095,ENSP00000371527,CCDS9305,PRINCIPAL:3
ENSG00000204977,TRIM13,ENST00000457662,ENSP00000399206,CCDS9423,PRINCIPAL:3
ENSG00000006432,MAP3K9,ENST00000555993,ENSP00000451263,CCDS32112,PRINCIPAL:3
ENSG00000022976,ZNF839,ENST00000442396,ENSP00000399863,CCDS45164,PRINCIPAL:3
ENSG00000042317,SPATA7,ENST00000393545,ENSP00000377176,CCDS9883,PRINCIPAL:3
ENSG00000053254,FOXN3,ENST00000555353,ENSP00000452227,CCDS32138,PRINCIPAL:3
ENSG00000054654,SYNE2,ENST00000358025,ENSP00000350719,CCDS9761,PRINCIPAL:3
ENSG00000072110,ACTN1,ENST00000193403,ENSP00000193403,CCDS9792,PRINCIPAL:3
ENSG00000073712,FERMT2,ENST00000341590,ENSP00000340391,CCDS9713,PRINCIPAL:3
ENSG00000075413,MARK3,ENST00000303622,ENSP00000303698,CCDS41993,PRINCIPAL:3
ENSG00000092208,GEMIN2,ENST00000308317,ENSP00000308533,CCDS9669,PRINCIPAL:3
ENSG00000100523,DDHD1,ENST00000357758,ENSP00000350401,CCDS9714,PRINCIPAL:3
ENSG00000100557,C14orf105,ENST00000216445,ENSP00000216445,CCDS9730,PRINCIPAL:3
ENSG00000100592,DAAM1,ENST00000395125,ENSP00000378557,CCDS9737,PRINCIPAL:3
ENSG00000100678,SLC8A3,ENST00000356921,ENSP00000349392,CCDS9800,PRINCIPAL:3
ENSG00000100711,ZFYVE21,ENST00000311141,ENSP00000310543,CCDS9985,PRINCIPAL:3
ENSG00000100722,ZC3H14,ENST00000251038,ENSP00000251038,CCDS32133,PRINCIPAL:3
ENSG00000100813,ACIN1,ENST00000262710,ENSP00000262710,CCDS9587,PRINCIPAL:3
ENSG00000100852,ARHGAP5,ENST00000539826,ENSP00000441692,CCDS32062,PRINCIPAL:3
ENSG00000100867,DHRS2,ENST00000250383,ENSP00000250383,CCDS9604,PRINCIPAL:3
ENSG00000100888,CHD8,ENST00000430710,ENSP00000406288,CCDS45081,PRINCIPAL:3
ENSG00000100890,KIAA0391,ENST00000534898,ENSP00000440915,CCDS32063,PRINCIPAL:3
ENSG00000100968,NFATC4,ENST00000250373,ENSP00000250373,CCDS9629,PRINCIPAL:3
ENSG00000119630,PGF,ENST00000555567,ENSP00000451040,CCDS9835,PRINCIPAL:3
ENSG00000119705,SLIRP,ENST00000238688,ENSP00000238688,CCDS58331,PRINCIPAL:3
ENSG00000119711,ALDH6A1,ENST00000553458,ENSP00000450436,CCDS9826,PRINCIPAL:3
ENSG00000126787,DLGAP5,ENST00000247191,ENSP00000247191,CCDS9723,PRINCIPAL:3
ENSG00000129460,NGDN,ENST00000397154,ENSP00000380340,CCDS32051,PRINCIPAL:3
ENSG00000129484,PARP2,ENST00000250416,ENSP00000250416,CCDS41910,PRINCIPAL:3
ENSG00000131969,ABHD12B,ENST00000353130,ENSP00000343951,CCDS9702,PRINCIPAL:3
ENSG00000133943,C14orf159,ENST00000428926,ENSP00000404343,CCDS32141,PRINCIPAL:3
